Name	Merit	View	Midpoint X (vox)	Midpoint Y (vox)	Midpoint Z (vox)	Apparent Width (vox)	Apparent Width (mm)	Incident Angle (deg)	Corrected Width (vox)	Corrected Width (mm)	Tile Mean App. Width (vox)	Tile SD App. Width (vox)	Tile Mean Corr. Width (vox)	Tile Mean Corr. Width (mm)	Feature Normal X	Feature Normal Y	Feature Normal Z 
Trace45	    0.0291233	Ortho Z	      409.444	      450.043	      598.000	      3.04872	     0.101522	      20.5840	      2.85408	    0.0950410	      2.82690	     0.224744	      2.64643	    0.0881260	     0.851416	     0.392037	     0.348424 
Trace45	    0.0479171	Ortho Z	      409.669	      448.935	      598.000	      3.19666	     0.106449	      13.1439	      3.11292	     0.103660	      3.14659	     0.111922	      3.06416	     0.102037	     0.914164	     0.341358	     0.218584 
Trace45	    0.0232176	Ortho Z	      411.029	      448.142	      598.000	      2.66562	    0.0887650	      3.97182	      2.65921	    0.0885518	      2.66251	     0.282139	      2.65612	    0.0884487	     0.978942	     0.204037	  -0.00639443 
Trace45	    0.0298771	Ortho Z	      410.831	      447.211	      598.000	      2.89497	    0.0964025	      9.51120	      2.85517	    0.0950773	      2.69270	     0.370599	      2.65568	    0.0884342	     0.959558	     0.272582	   -0.0703375 
Trace45	    0.0156676	Ortho Z	      410.838	      446.046	      598.000	      2.54885	    0.0848767	      11.9309	      2.49379	    0.0830431	      2.55706	     0.319754	      2.50182	    0.0833105	     0.848539	     0.490028	    -0.199634 
Trace45	   0.00483143	Ortho Z	      411.202	      444.881	      598.000	      2.38354	    0.0793718	      14.9860	      2.30247	    0.0766723	      2.40417	     0.104809	      2.32240	    0.0773359	     0.816344	     0.524940	    -0.240873 
Trace45	    0.0130303	Ortho Z	      412.473	      444.064	      598.000	      2.28530	    0.0761006	      8.90674	      2.25775	    0.0751830	      2.06179	     0.153898	      2.03693	    0.0678297	     0.883204	     0.444103	    -0.150743 
Trace45	   0.00980077	Ortho Z	      412.699	      442.825	      598.000	      2.24886	    0.0748870	     0.601931	      2.24874	    0.0748829	      2.20690	     0.169734	      2.20677	    0.0734856	     0.961619	     0.274339	  -0.00518154 
Trace45	   0.00723623	Ortho Z	      412.191	      441.612	      598.000	      1.93948	    0.0645846	      5.22654	      1.93141	    0.0643161	      2.18890	     0.186262	      2.17979	    0.0725872	     0.977913	     0.192342	    0.0817912 
Trace45	    0.0114755	Ortho Z	      412.712	      440.674	      598.000	      2.57211	    0.0856514	      5.26900	      2.56124	    0.0852894	      2.27011	     0.226036	      2.26052	    0.0752753	     0.977305	     0.191221	    0.0911510 
Trace45	    0.0325958	Ortho Z	      413.041	      439.668	      598.000	      2.43504	    0.0810867	      8.74268	      2.40674	    0.0801445	      2.15892	     0.329230	      2.13384	    0.0710568	     0.887188	     0.444395	     0.124141 
Trace45	    0.0359889	Ortho Z	      413.881	      438.970	      598.000	      2.16250	    0.0720114	      11.7614	      2.11710	    0.0704995	      2.02038	     0.325057	      1.97796	    0.0658662	     0.776022	     0.622329	     0.102454 
Trace45	   0.00904765	Ortho Z	      414.404	      437.924	      598.000	      1.58718	    0.0528532	      2.24411	      1.58596	    0.0528126	      1.76295	     0.171962	      1.76160	    0.0586611	     0.904240	     0.425337	   -0.0379213 
Trace45	   0.00744082	Ortho Z	      414.803	      436.805	      598.000	      2.21623	    0.0738003	      2.52329	      2.21408	    0.0737288	      2.08175	     0.130383	      2.07973	    0.0692551	     0.959785	     0.279177	   -0.0295504 
Trace45	    0.0119532	Ortho Z	      415.528	      435.936	      598.000	      2.04853	    0.0682162	      2.48052	      2.04662	    0.0681523	      1.93701	     0.151323	      1.93519	    0.0644419	     0.971895	     0.232626	    0.0361221 
Trace45	   0.00600058	Ortho Z	      415.142	      434.765	      598.000	      2.06390	    0.0687279	      3.37357	      2.06032	    0.0686088	      1.90165	     0.246689	      1.89835	    0.0632151	     0.912524	     0.405191	    0.0558570 
Trace45	    0.0114380	Ortho Z	      415.757	      433.844	      598.000	      1.82598	    0.0608052	      4.38643	      1.82063	    0.0606271	      1.71083	     0.236391	      1.70582	    0.0568037	     0.911321	     0.404550	    0.0763733 
Trace45	    0.0420687	Ortho Z	      415.933	      432.724	      598.000	      1.39308	    0.0463895	      13.3913	      1.35520	    0.0451282	      1.43399	     0.156262	      1.39500	    0.0464535	     0.904554	     0.358712	     0.230453 
Trace45	    0.0245484	Ortho Z	      416.954	      432.012	      598.000	      1.37925	    0.0459289	      21.7710	      1.28087	    0.0426530	      1.52866	     0.137959	      1.41962	    0.0472735	     0.775479	     0.511992	     0.369455 
Trace45	    0.0262760	Ortho Z	      417.543	      430.948	      598.000	      1.45401	    0.0484187	      9.89468	      1.43239	    0.0476985	      1.39481	     0.148936	      1.37406	    0.0457562	     0.875729	     0.452704	     0.167802 
Trace45	    0.0163808	Ortho Z	      417.490	      429.710	      598.000	      1.44769	    0.0482080	      8.55088	      1.43160	    0.0476722	      1.54776	     0.338636	      1.53055	    0.0509674	     0.922162	     0.381942	   -0.0611420 
Trace45	    0.0457270	Ortho Z	      417.927	      428.724	      598.000	      1.56139	    0.0519943	      8.69274	      1.54346	    0.0513971	      1.69714	     0.446950	      1.67765	    0.0558656	     0.874052	     0.467931	    -0.130665 
Trace45	    0.0125120	Ortho Z	      417.963	      427.572	      598.000	      2.15262	    0.0716821	      8.56874	      2.12859	    0.0708820	      1.95439	     0.318820	      1.93257	    0.0643546	     0.871361	     0.481983	   -0.0917735 
Trace45	    0.0105078	Ortho Z	      418.461	      426.616	      598.000	      2.35696	    0.0784869	      7.64623	      2.33601	    0.0777890	      2.16176	     0.175157	      2.14254	    0.0713464	     0.963216	     0.256228	   -0.0810097 
Trace45	   0.00771399	Ortho Z	      419.554	      425.833	      598.000	      1.82689	    0.0608354	      4.77570	      1.82055	    0.0606242	      1.94026	     0.133969	      1.93352	    0.0643862	     0.959937	     0.268320	   -0.0807862 
Trace45	    0.0289437	Ortho Z	      419.233	      424.643	      598.000	      2.19346	    0.0730421	     0.249917	      2.19344	    0.0730414	      2.08576	     0.117287	      2.08574	    0.0694552	     0.957301	     0.289092	  0.000442871 
Trace45	   0.00855495	Ortho Z	      419.754	      423.713	      598.000	      1.98571	    0.0661242	      7.89674	      1.96688	    0.0654971	      2.05703	    0.0980300	      2.03752	    0.0678495	     0.980679	     0.141284	     0.135304 
Trace45	   0.00427057	Ortho Z	      420.143	      422.746	      598.000	      1.95823	    0.0652092	      10.7183	      1.92407	    0.0640715	      1.99175	    0.0826757	      1.95700	    0.0651682	     0.974686	     0.124370	     0.185792 
Trace45	    0.0113198	Ortho Z	      420.491	      421.756	      598.000	      1.85924	    0.0619126	      9.91222	      1.83148	    0.0609884	      1.90217	    0.0664286	      1.87377	    0.0623966	     0.985237	  -0.00156718	     0.171190 
Trace45	    0.0328428	Ortho Z	      420.615	      420.744	      598.000	      1.91405	    0.0637377	      4.36985	      1.90848	    0.0635524	      1.93274	    0.0795496	      1.92712	    0.0641731	     0.995333	   -0.0626170	    0.0734289 
Trace45	    0.0657915	Ortho Z	      419.458	      419.866	      598.000	      2.06971	    0.0689213	      10.1120	      2.03756	    0.0678507	      1.99354	    0.0798427	      1.96257	    0.0653536	     0.980823	   -0.0884136	    -0.173695 
Trace45	    0.0427146	Ortho Z	      419.653	      418.838	      598.000	      2.23693	    0.0744898	      22.7666	      2.06265	    0.0686862	      2.17517	    0.0682468	      2.00570	    0.0667899	     0.914497	    -0.118082	    -0.386978 
Trace45	    0.0301214	Ortho Z	      419.753	      417.820	      598.000	      2.04883	    0.0682262	      30.2952	      1.76904	    0.0589090	      2.08193	    0.0837923	      1.79762	    0.0598607	     0.859660	   -0.0806800	    -0.504455 
Trace45	    0.0174993	Ortho Z	      418.990	      416.753	      598.000	      2.07460	    0.0690842	      34.1671	      1.71653	    0.0571605	      2.13470	     0.128730	      1.76626	    0.0588164	     0.825558	    0.0583311	    -0.561294 
Trace45	   0.00608432	Ortho Z	      419.693	      415.894	      598.000	      2.07404	    0.0690655	      32.1755	      1.75551	    0.0584584	      2.03050	    0.0904105	      1.71865	    0.0572312	     0.836088	     0.153239	    -0.526759 
Trace45	   0.00707925	Ortho Z	      419.877	      414.880	      598.000	      2.36563	    0.0787754	      27.7241	      2.09405	    0.0697319	      2.22365	     0.164837	      1.96837	    0.0655467	     0.855768	     0.227507	    -0.464653 
Trace45	   0.00232158	Ortho Z	      420.796	      414.047	      598.000	      2.41047	    0.0802687	      22.3382	      2.22958	    0.0742451	      2.18933	     0.148812	      2.02503	    0.0674336	     0.900545	     0.211511	    -0.379845 
Trace45	   0.00279804	Ortho Z	      420.010	      412.824	      598.000	      2.47317	    0.0823565	      21.4095	      2.30251	    0.0766735	      2.28908	     0.182926	      2.13112	    0.0709664	     0.922154	     0.128049	    -0.365015 
Trace45	   0.00965612	Ortho Z	      420.027	      411.821	      598.000	      2.17226	    0.0723361	      16.9988	      2.07735	    0.0691758	      2.15841	     0.190504	      2.06411	    0.0687348	     0.955420	    0.0479843	    -0.291324 
Trace45	    0.0136613	Ortho Z	      421.057	      410.885	      598.000	      1.90728	    0.0635125	      9.45152	      1.88139	    0.0626503	      1.97203	     0.157543	      1.94526	    0.0647771	     0.983475	    0.0772295	    -0.163745 
Trace45	   0.00415110	Ortho Z	      421.088	      409.883	      598.000	      1.79663	    0.0598279	      4.85214	      1.79020	    0.0596135	      1.86799	     0.137592	      1.86130	    0.0619813	     0.994498	    0.0617972	   -0.0845847 
Trace45	   0.00224311	Ortho Z	      421.163	      408.884	      598.000	      1.94782	    0.0648623	      2.38782	      1.94613	    0.0648060	      1.84582	    0.0942723	      1.84422	    0.0614124	     0.997558	    0.0560597	   -0.0416615 
Trace45	   0.00281760	Ortho Z	      421.344	      407.892	      598.000	      1.94643	    0.0648161	      2.35382	      1.94479	    0.0647614	      1.87149	     0.114903	      1.86991	    0.0622680	     0.995192	    0.0889199	   -0.0410688 
Trace45	   0.00608537	Ortho Z	      420.675	      406.780	      598.000	      1.92596	    0.0641343	      2.41873	      1.92424	    0.0640772	      1.89140	     0.164873	      1.88971	    0.0629275	     0.989811	     0.136031	   -0.0420710 
Trace45	    0.0133371	Ortho Z	      421.240	      405.849	      598.000	      1.91749	    0.0638525	      2.62790	      1.91548	    0.0637854	      1.88137	     0.218796	      1.87939	    0.0625837	     0.982847	     0.178674	   -0.0456835 
Trace45	    0.0160647	Ortho Z	      421.087	      404.766	      598.000	      1.90443	    0.0634176	      3.15378	      1.90155	    0.0633216	      1.90757	     0.242224	      1.90468	    0.0634259	     0.974433	     0.217837	   -0.0550118 
Trace45	    0.0141446	Ortho Z	      421.185	      403.739	      598.000	      1.96635	    0.0654794	      1.64655	      1.96554	    0.0654523	      1.99732	     0.236113	      1.99650	    0.0664834	     0.973508	     0.227236	   -0.0253889 
Trace45	   0.00915061	Ortho Z	      421.367	      402.753	      598.000	      1.97351	    0.0657180	      3.11260	      1.97060	    0.0656211	      2.12449	     0.152346	      2.12135	    0.0706410	     0.991712	     0.116838	    0.0534520 
Trace45	    0.0131819	Ortho Z	      421.384	      401.644	      598.000	      2.01815	    0.0672045	      7.45631	      2.00109	    0.0666363	      2.20356	     0.167812	      2.18492	    0.0727579	     0.922008	     0.365250	     0.128430 
Trace45	   0.00142227	Ortho Z	      421.924	      400.692	      598.000	      1.67743	    0.0558585	      7.03486	      1.66481	    0.0554380	      2.05335	     0.191372	      2.03789	    0.0678617	     0.904229	     0.409201	     0.122163 
Trace45	   0.00537247	Ortho Z	      422.955	      399.951	      598.000	      2.15222	    0.0716690	      4.39678	      2.14589	    0.0714581	      2.03271	     0.158245	      2.02673	    0.0674900	     0.913060	     0.400597	    0.0764415 
Trace45	   0.00229373	Ortho Z	      422.498	      398.580	      598.000	      2.24279	    0.0746850	      1.92120	      2.24153	    0.0746430	      2.24409	    0.0978375	      2.24283	    0.0746861	     0.941837	     0.334486	   -0.0325874 
Trace45	   0.00829721	Ortho Z	      423.626	      397.791	      598.000	      2.40088	    0.0799493	      2.33689	      2.39888	    0.0798829	      2.31924	    0.0656376	      2.31731	    0.0771665	     0.982765	     0.184628	  -0.00918567 
Trace45	   0.00638750	Ortho Z	      423.428	      396.538	      598.000	      2.05258	    0.0683510	      2.14764	      2.05114	    0.0683030	      2.09906	     0.191323	      2.09759	    0.0698496	     0.995555	   -0.0930633	    0.0145006 
Trace45	   0.00291159	Ortho Z	      423.720	      395.505	      598.000	      1.78684	    0.0595017	      2.52448	      1.78510	    0.0594439	      1.92527	     0.122013	      1.92340	    0.0640493	     0.995501	   -0.0839256	    0.0439800 
Trace45	   0.00187206	Ortho Z	      422.970	      394.513	      598.000	      1.75933	    0.0585857	      2.13607	      1.75811	    0.0585450	      1.90921	     0.137195	      1.90789	    0.0635326	     0.999143	   -0.0257741	    0.0323878 
Trace45	   0.00739891	Ortho Z	      423.435	      393.564	      598.000	      1.80229	    0.0600162	      2.55017	      1.80050	    0.0599567	      1.88418	    0.0999974	      1.88232	    0.0626812	     0.996601	    0.0809752	    0.0151579 
Trace45	    0.0178962	Ortho Z	      422.784	      392.388	      598.000	      1.93286	    0.0643644	      6.39750	      1.92083	    0.0639636	      1.87178	     0.104142	      1.86012	    0.0619421	     0.950474	     0.308633	   -0.0366764 
Trace45	    0.0545853	Ortho Z	      423.890	      391.794	      598.000	      1.81847	    0.0605550	      14.1030	      1.76366	    0.0587298	      1.79143	     0.267621	      1.73743	    0.0578566	     0.876711	     0.442689	    -0.188162 
Trace45	    0.0304950	Ortho Z	      424.059	      390.376	      598.000	      1.20610	    0.0401633	      21.5182	      1.12204	    0.0373640	      1.40348	     0.256910	      1.30566	    0.0434785	     0.712126	     0.599786	    -0.364875 
Trace45	    0.0112979	Ortho Z	      424.579	      389.250	      598.000	      1.62440	    0.0540924	      23.6597	      1.48786	    0.0495457	      1.55128	     0.287889	      1.42089	    0.0473156	     0.758862	     0.512917	    -0.401303 
Trace45	   0.00382944	Ortho Z	      425.380	      388.414	      598.000	      1.81127	    0.0603152	      19.3535	      1.70892	    0.0569069	      1.65312	     0.376470	      1.55971	    0.0519382	     0.989472	    0.0406909	    -0.138885 
Trace45	     0.100042	Ortho Z	      425.898	      387.465	      598.000	      1.42645	    0.0475007	      17.0533	      1.36373	    0.0454122	      1.35178	     0.563318	      1.29234	    0.0430351	     0.895611	     0.336336	    -0.291134 
Trace45	     0.376185	Ortho Z	      426.188	      386.234	      598.000	     0.879528	    0.0292883	      51.9595	     0.541981	    0.0180480	     0.846719	     0.473662	     0.521764	    0.0173747	     0.500437	     0.809881	    -0.306031 
Trace45	   0.00411647	Ortho Z	      408.667	      452.051	      598.000	      2.48551	    0.0827674	      28.2842	      2.18876	    0.0728856	      2.59091	    0.0759925	      2.28158	    0.0759765	     0.821643	     0.316907	     0.473786 
Trace45	    0.0120094	Ortho Z	      408.872	      453.292	      598.000	      2.35636	    0.0784669	      25.2748	      2.13079	    0.0709553	      2.43208	    0.0935443	      2.19926	    0.0732352	     0.854385	     0.296426	     0.426800 
Trace45	    0.0147302	Ortho Z	      408.782	      454.395	      598.000	      2.46805	    0.0821862	      17.9700	      2.34766	    0.0781770	      2.43202	    0.0819782	      2.31338	    0.0770355	     0.912794	     0.271323	     0.305271 
Trace45	   0.00752371	Ortho Z	      408.456	      455.391	      598.000	      2.50032	    0.0832605	      12.5700	      2.44039	    0.0812648	      2.50841	     0.138257	      2.44829	    0.0815280	     0.939088	     0.266905	     0.216507 
Trace45	    0.0464177	Ortho Z	      407.708	      456.302	      598.000	      2.45781	    0.0818452	      3.13879	      2.45413	    0.0817224	      2.31666	     0.165440	      2.31318	    0.0770289	     0.915476	     0.398669	    0.0544795 
Trace45	    0.0577399	Ortho Z	      407.404	      457.344	      598.000	      2.39322	    0.0796941	      11.6161	      2.34420	    0.0780618	      2.48541	     0.291957	      2.43450	    0.0810689	     0.864779	     0.469529	    -0.178045 
Trace45	    0.0381768	Ortho Z	      406.941	      458.269	      598.000	      2.76025	    0.0919163	      18.3456	      2.61996	    0.0872447	      2.48876	     0.429778	      2.36227	    0.0786637	     0.916194	     0.248177	    -0.314636 
Trace45	    0.0172092	Ortho Z	      406.869	      459.333	      598.000	      2.50601	    0.0834501	      19.3688	      2.36418	    0.0787271	      2.30029	     0.460364	      2.17010	    0.0722645	     0.925440	     0.184387	    -0.331001 
Trace45	    0.0107887	Ortho Z	      406.062	      460.233	      598.000	      2.39408	    0.0797228	      17.3104	      2.28564	    0.0761119	      2.28026	     0.467134	      2.17698	    0.0724933	     0.925245	     0.235830	    -0.297161 
Trace45	    0.0784392	Ortho Z	      405.643	      460.988	      598.000	      2.52076	    0.0839413	      12.4570	      2.46142	    0.0819652	      2.40639	     0.417949	      2.34974	    0.0782463	     0.838360	     0.501959	    -0.212580 
Trace45	    0.0352758	Ortho Z	      405.440	      462.143	      598.000	      2.13931	    0.0712389	      18.7491	      2.02578	    0.0674586	      2.21845	     0.264686	      2.10073	    0.0699544	     0.794328	     0.606431	   -0.0358491 
Trace45	    0.0171692	Ortho Z	      404.992	      463.110	      598.000	      2.34982	    0.0782491	      4.76067	      2.34172	    0.0779792	      2.41931	     0.195072	      2.41097	    0.0802852	     0.920653	     0.383856	    0.0710875 
Trace45	   0.00270517	Ortho Z	      404.325	      464.007	      598.000	      2.68204	    0.0893119	      4.51426	      2.67372	    0.0890348	      2.57933	     0.158738	      2.57133	    0.0856254	     0.958195	     0.283488	    0.0386925 
Trace45	    0.0175379	Ortho Z	      404.380	      465.185	      598.000	      2.72382	    0.0907031	      1.49740	      2.72289	    0.0906722	      2.66845	     0.124286	      2.66754	    0.0888292	     0.945232	     0.325660	   -0.0219494 
Trace45	    0.0506016	Ortho Z	      404.078	      466.234	      598.000	      2.62415	    0.0873841	      11.3474	      2.57285	    0.0856760	      2.46553	     0.268424	      2.41733	    0.0804972	     0.901748	     0.388484	    -0.189555 
Trace45	    0.0317174	Ortho Z	      403.909	      467.535	      598.000	      1.88986	    0.0629324	      26.7077	      1.68824	    0.0562182	      2.08017	     0.402349	      1.85824	    0.0618795	     0.804776	     0.406977	    -0.432094 
Trace45	    0.0296421	Ortho Z	      403.039	      468.233	      598.000	      2.14582	    0.0714560	      32.3811	      1.81216	    0.0603449	      2.26951	     0.214392	      1.91661	    0.0638232	     0.713010	     0.474107	    -0.516565 
Trace45	   0.00971905	Ortho Z	      402.456	      469.138	      598.000	      2.31289	    0.0770193	      31.9368	      1.96279	    0.0653610	      2.25740	     0.121138	      1.91570	    0.0637929	     0.779188	     0.337207	    -0.528354 
Trace45	   0.00722205	Ortho Z	      402.389	      470.296	      598.000	      2.51002	    0.0835836	      30.9573	      2.15247	    0.0716772	      2.45011	     0.110218	      2.10109	    0.0699664	     0.775818	     0.365884	    -0.514038 
Trace45	   0.00997629	Ortho Z	      402.135	      471.348	      598.000	      2.50327	    0.0833590	      35.5652	      2.03630	    0.0678088	      2.58188	     0.156082	      2.10024	    0.0699380	     0.760096	     0.291038	    -0.580991 
Trace45	   0.00455217	Ortho Z	      401.570	      472.263	      598.000	      2.75140	    0.0916216	      36.5374	      2.21066	    0.0736150	      2.61800	     0.152399	      2.10348	    0.0700458	     0.757994	     0.267106	    -0.595063 
Trace45	    0.0153576	Ortho Z	      400.928	      473.235	      598.000	      2.57678	    0.0858066	      34.1346	      2.13285	    0.0710240	      2.46085	     0.196642	      2.03690	    0.0678287	     0.730344	     0.392563	    -0.559009 
Trace45	    0.0152525	Ortho Z	      400.112	      473.733	      598.000	      1.92535	    0.0641141	      23.8709	      1.76066	    0.0586298	      2.09031	     0.253726	      1.91151	    0.0636532	     0.746994	     0.542708	    -0.384016 
Trace45	    0.0123702	Ortho Z	      400.256	      474.971	      598.000	      1.52687	    0.0508449	      23.7006	      1.39809	    0.0465565	      1.97170	     0.215086	      1.80540	    0.0601198	     0.670003	     0.645240	    -0.367098 
Trace45	   0.00287473	Ortho Z	      399.291	      475.596	      598.000	      2.47771	    0.0825077	      17.5369	      2.36255	    0.0786730	      2.38762	     0.300798	      2.27665	    0.0758125	     0.765519	     0.580892	    -0.276668 
Trace45	    0.0111588	Ortho Z	      398.749	      476.350	      598.000	      2.52191	    0.0839796	      15.3488	      2.43196	    0.0809842	      2.49475	     0.138422	      2.40577	    0.0801121	     0.844961	     0.464747	    -0.264673 
Trace45	    0.0128317	Ortho Z	      398.394	      477.317	      598.000	      2.37396	    0.0790530	      15.9559	      2.28250	    0.0760073	      2.45632	     0.206108	      2.36169	    0.0786441	     0.876289	     0.397066	    -0.272866 
Trace45	   0.00998149	Ortho Z	      397.752	      478.205	      598.000	      2.30321	    0.0766969	      22.2397	      2.13187	    0.0709913	      2.43821	     0.235599	      2.25683	    0.0751525	     0.882340	     0.288428	    -0.371868 
Trace45	    0.0116376	Ortho Z	      396.983	      479.122	      598.000	      2.71463	    0.0903973	      25.2124	      2.45602	    0.0817856	      2.61975	     0.251957	      2.37018	    0.0789270	     0.888634	     0.169933	    -0.425973 
Trace45	    0.0156020	Ortho Z	      397.773	      480.314	      598.000	      2.74615	    0.0914468	      27.4836	      2.43623	    0.0811264	      2.54492	     0.182063	      2.25771	    0.0751817	     0.883822	    0.0778386	    -0.461303 
Trace45	    0.0128160	Ortho Z	      396.896	      481.274	      598.000	      2.61361	    0.0870334	      27.6412	      2.31532	    0.0771003	      2.65313	     0.247006	      2.35032	    0.0782658	     0.881335	    0.0907322	    -0.463699 
Trace45	    0.0157662	Ortho Z	      397.408	      482.353	      598.000	      2.57994	    0.0859121	      22.8227	      2.37796	    0.0791860	      2.61841	     0.330428	      2.41341	    0.0803667	     0.906597	     0.169183	    -0.386599 
Trace45	    0.0146481	Ortho Z	      396.639	      483.270	      598.000	      2.84609	    0.0947747	      17.3210	      2.71702	    0.0904768	      2.69707	     0.280141	      2.57476	    0.0857396	     0.930673	     0.212626	    -0.297720 
Trace45	    0.0106880	Ortho Z	      396.651	      484.372	      598.000	      2.84825	    0.0948468	      12.6497	      2.77912	    0.0925446	      2.73589	     0.203595	      2.66949	    0.0888939	     0.958416	     0.183294	    -0.218728 
Trace45	   0.00133312	Ortho Z	      396.504	      485.438	      598.000	      2.76291	    0.0920050	      6.47694	      2.74528	    0.0914178	      2.60497	     0.199923	      2.58834	    0.0861918	     0.980948	     0.158837	    -0.111857 
Trace45	   0.00601585	Ortho Z	      396.472	      486.430	      598.000	      2.42130	    0.0806294	      4.13205	      2.41501	    0.0804198	      2.45986	     0.172163	      2.45347	    0.0817005	     0.936744	     0.343862	   -0.0653360 
Trace45	    0.0286125	Ortho Z	      395.729	      487.311	      598.000	      2.21416	    0.0737316	      5.23281	      2.20493	    0.0734243	      2.26612	     0.252776	      2.25667	    0.0751472	     0.850562	     0.519331	    0.0827015 
Trace45	    0.0316389	Ortho Z	      395.100	      488.137	      598.000	      2.48649	    0.0828002	      10.8500	      2.44204	    0.0813200	      2.26667	     0.278549	      2.22615	    0.0741307	     0.869593	     0.457274	     0.186303 
Trace45	    0.0118785	Ortho Z	      394.774	      489.201	      598.000	      2.72363	    0.0906970	      19.7479	      2.56345	    0.0853629	      2.75291	     0.237189	      2.59101	    0.0862806	     0.820043	     0.465189	     0.333358 
Trace45	    0.0105154	Ortho Z	      394.820	      490.312	      598.000	      3.09817	     0.103169	      20.2143	      2.90734	    0.0968146	      2.81104	     0.162084	      2.63790	    0.0878421	     0.901281	     0.266778	     0.341353 
Trace45	   0.00593305	Ortho Z	      394.219	      491.233	      598.000	      2.70476	    0.0900684	      16.1068	      2.59859	    0.0865329	      2.71130	     0.180418	      2.60488	    0.0867423	     0.941576	     0.193375	     0.275753 
Trace45	    0.0123646	Ortho Z	      394.554	      492.352	      598.000	      2.57109	    0.0856174	      13.8362	      2.49649	    0.0831330	      2.62396	     0.104936	      2.54782	    0.0848424	     0.960480	     0.143122	     0.238733 
Trace45	    0.0196483	Ortho Z	      393.830	      493.320	      598.000	      2.73431	    0.0910524	      7.64768	      2.70999	    0.0902425	      2.70982	    0.0865127	      2.68572	    0.0894343	     0.990567	    0.0390297	     0.131357 
Trace45	   0.00958794	Ortho Z	      394.147	      494.368	      598.000	      2.79165	    0.0929618	      2.96430	      2.78791	    0.0928374	      2.73185	     0.108483	      2.72819	    0.0908488	     0.998970	    0.0142307	    0.0430733 
Trace45	   0.00822251	Ortho Z	      393.447	      495.356	      598.000	      2.73605	    0.0911103	      1.70416	      2.73484	    0.0910700	      2.72475	     0.155380	      2.72355	    0.0906942	     0.998945	    0.0353713	    0.0292892 
Trace45	    0.0113784	Ortho Z	      393.731	      496.387	      598.000	      2.53939	    0.0845616	      4.86181	      2.53025	    0.0842574	      2.62131	     0.148073	      2.61187	    0.0869754	     0.995703	    0.0382866	    0.0843179 
Trace45	    0.0115495	Ortho Z	      393.116	      497.196	      598.000	      2.23931	    0.0745692	      9.58935	      2.20802	    0.0735272	      2.50482	     0.225296	      2.46982	    0.0822451	     0.965244	     0.201526	     0.166405 
Trace45	    0.0213986	Ortho Z	      393.847	      498.422	      598.000	      2.30298	    0.0766891	      6.21711	      2.28943	    0.0762381	      2.38720	     0.228814	      2.37316	    0.0790263	     0.976867	     0.184750	     0.107695 
Trace45	    0.0326436	Ortho Z	      393.344	      499.397	      598.000	      2.45371	    0.0817084	      2.66166	      2.45106	    0.0816202	      2.52292	     0.336014	      2.52020	    0.0839226	     0.994284	     0.101717	   -0.0324525 
Trace45	    0.0224673	Ortho Z	      393.245	      500.429	      598.000	      2.96717	    0.0988067	      8.33611	      2.93582	    0.0977628	      2.59819	     0.298501	      2.57074	    0.0856056	     0.985183	    0.0936709	    -0.143667 
Trace45	    0.0218605	Ortho Z	      392.711	      501.211	      598.000	      2.88253	    0.0959882	      11.9195	      2.82038	    0.0939186	      2.75135	     0.212307	      2.69203	    0.0896445	     0.902970	     0.383462	    -0.193912 
Trace45	    0.0105829	Ortho Z	      392.390	      502.398	      598.000	      2.35914	    0.0785594	      13.9876	      2.28919	    0.0762300	      2.57220	     0.163075	      2.49593	    0.0831146	     0.812084	     0.531130	    -0.241702 
Trace45	   0.00818975	Ortho Z	      392.389	      503.410	      598.000	      2.39148	    0.0796361	      15.4983	      2.30452	    0.0767404	      2.50299	     0.136156	      2.41198	    0.0803190	     0.867754	     0.449511	    -0.211997 
Trace45	    0.0175552	Ortho Z	      391.225	      504.264	      598.000	      2.52585	    0.0841109	      14.0966	      2.44979	    0.0815780	      2.61486	     0.259392	      2.53612	    0.0844527	     0.961166	     0.130337	    -0.243252 
Trace45	    0.0300420	Ortho Z	      391.147	      505.431	      598.000	      2.84401	    0.0947056	      16.0989	      2.73248	    0.0909916	      2.81092	     0.130780	      2.70069	    0.0899330	     0.962227	   -0.0206422	    -0.271467 
Trace45	   0.00465725	Ortho Z	      391.202	      506.437	      598.000	      2.81134	    0.0936176	      15.0499	      2.71491	    0.0904065	      2.82572	     0.224941	      2.72880	    0.0908689	     0.951281	    -0.167965	    -0.258558 
Trace45	   0.00831429	Ortho Z	      391.979	      507.261	      598.000	      2.80766	    0.0934950	      14.6318	      2.71660	    0.0904629	      2.89306	     0.149482	      2.79923	    0.0932145	     0.966782	   -0.0452670	    -0.251562 
Trace45	    0.0257858	Ortho Z	      391.642	      508.260	      598.000	      2.73907	    0.0912109	      8.63974	      2.70798	    0.0901759	      2.87324	     0.139791	      2.84063	    0.0945931	     0.988657	   0.00526969	    -0.150101 
Trace45	    0.0293992	Ortho Z	      391.608	      509.190	      598.000	      3.01805	     0.100501	      4.80422	      3.00745	     0.100148	      2.93975	     0.133509	      2.92942	    0.0975498	     0.987046	     0.138181	    0.0815218 
Trace45	   0.00737898	Ortho Z	      391.111	      510.195	      598.000	      2.61972	    0.0872365	      11.8520	      2.56387	    0.0853767	      2.53816	     0.241970	      2.48405	    0.0827187	     0.926902	     0.318137	     0.199102 
